# KBS Insect Collection
#
# Original Data Source: https://lter.kbs.msu.edu/datatables/69
# The newest version of the data https://lter.kbs.msu.edu/datatables/69.csv
# Full EML Metadata: https://lter.kbs.msu.edu/datasets/28.eml
#
# 
# These Data are copyrighted and use in a publication requires written permission
# as detailed in our Terms of use:  https://lter.kbs.msu.edu/data/terms-of-use/
# Use of the data constitutes acceptance of the terms.
#
#     VARIATE TABLE
# Order		taxonomic order of the organism
# Family		taxonomic family of the organism
# Genus		taxonomic genus of the organism
# SpecificEpithet		taxonomic specific epithet of the organism
# Author		party responsible for the formal description of the organism
# CommonName		a common name of the organism
# Comments		comments for this record
# IdentifyingCharacteristics		identifying characteristics
# CommonGroup		a common group to which this organism belongs
# FunctionalGroup		a functional group to which this organism belongs
# Hosts		hosts
# LifeHistory		life history
# Habitat		habitat in which this organism occurs
# GeographicDistribution		geographic distribution of this organism
# Origin		native to North America, or exotic
# Species		a code for identifying this species, unique within the KBS namespace
# Specimen		a code for uniquely identifying this specimen
# StorageLocation		where the specimen is stored; 'photo only' if specimen was photographed but not collected
# Stage_Sex		life history stage and/or sex of the specimen
# Treatment		LTER treatment in which the specimen was encountered
# Replicate		LTER replicate plot (nested within treatment) in which the specimen was encountered
# Collector		person who collected the specimen
# img_src		URL for a digital image of the specimen
#
#
#        DATA TABLE CORRECTIONS AND COMMENTS
#
#
Order,Family,Genus,SpecificEpithet,Author,CommonName,Comments,IdentifyingCharacteristics,CommonGroup,FunctionalGroup,Hosts,LifeHistory,Habitat,GeographicDistribution,Origin,Species,Specimen,StorageLocation,Stage_Sex,Treatment,Replicate,Collector,img_src
Heteroptera,Pentatomidae,Podisus,maculiventris,Say,spined stink bug,,"11-13 mm length; shield-shaped (family characteristic); a sharp spine projecting from each side of pronotum; light brown, sometimes with purple-reddish markings.",unspecified,predator,,adults active from May-October; predatory on caterpillars.,tall weedy plants; woodlands,very common throughout NA,native,podmac,264,KBS Biocollections(Stack rm. 236),adult,T6,R1,Jennifer Gage,
Heteroptera,Pentatomidae,Podisus,maculiventris,Say,spined stink bug,,"11-13 mm length; shield-shaped (family characteristic); a sharp spine projecting from each side of pronotum; light brown, sometimes with purple-reddish markings.",unspecified,predator,,adults active from May-October; predatory on caterpillars.,tall weedy plants; woodlands,very common throughout NA,native,podmac,265,KBS Biocollections(Stack rm. 236),adult,T6,R1,Jennifer Gage,
Lepidoptera,Pieridae,Colias,eurytheme,Boisduval,orange sulfur,,,butterflies,herbivore (larvae),,,,,unspecified,coleur,366,KBS Biocollections(Stack rm. 236),adult,LTER road,unspecified,Jennifer Gage,
Lepidoptera,Pieridae,Colias,philodice,Godart,clouded sulfur,,,butterflies,herbivore (larvae),,,,,unspecified,colphi,364,KBS Biocollections(Stack rm. 236),adult,LTER road,unspecified,Jennifer Gage,
Lepidoptera,Pieridae,Colias,philodice,Godart,clouded sulfur,,,butterflies,herbivore (larvae),,,,,unspecified,colphi,365,KBS Biocollections(Stack rm. 236),adult,LTER road,unspecified,Jennifer Gage,
Lepidoptera,Pieridae,Colias,philodice,Godart,clouded sulfur,,,butterflies,herbivore (larvae),,,,,unspecified,colphi,363,KBS Biocollections(Stack rm. 236),adult,LTER road,unspecified,Jennifer Gage,
Lepidoptera,Pieridae,Colias,philodice,Godart,clouded sulfur,,,butterflies,herbivore (larvae),,,,,unspecified,colphi,367,KBS Biocollections(Stack rm. 236),adult,T1,R2 microplot,Jennifer Gage,
Lepidoptera,Pieridae,Colias,philodice,Godart,clouded sulfur,,,butterflies,herbivore (larvae),,,,,unspecified,colphi,373,KBS Biocollections(Stack rm. 236),adult,T5,R1,Jennifer Gage,
Heteroptera,Reduviidae,Phymata,species,,ambush bugs,,,true bugs,predator,,,,,unspecified,physpe,282,KBS Biocollections(Stack rm. 236),adult,T5,R5,Jennifer Gage,
Heteroptera,Reduviidae,Phymata,species,,ambush bugs,,,true bugs,predator,,,,,unspecified,physpe,280,KBS Biocollections(Stack rm. 236),adult,T5,R5,Jennifer Gage,
Heteroptera,Reduviidae,Phymata,species,,ambush bugs,,,true bugs,predator,,,,,unspecified,physpe,281,KBS Biocollections(Stack rm. 236),adult,T5,R5,Jennifer Gage,
Heteroptera,Reduviidae,Phymata,species,,ambush bugs,,,true bugs,predator,,,,,unspecified,physpe,283,KBS Biocollections(Stack rm. 236),adult,T5,R6,Jennifer Gage,
Heteroptera,Reduviidae,Phymata,species,,ambush bugs,,,true bugs,predator,,,,,unspecified,physpe,284,KBS Biocollections(Stack rm. 236),adult,T8,unspecified,Jennifer Gage,
Heteroptera,Reduviidae,Triatoma,sanguisuga,LeConte,bloodsucking conenose,,16-21 mm length; elongate head with a transverse groove between the eyes; groove in prosternum holds the tip of 3-segmented beak; dark brown with reddish-yellow markings; bristly hairs on antennae.,true bugs,predator,,"sometimes is a disease vector, infecting humans with Chagas disease in SW US",,"widespread throughout NE, SE, SW and midwestern US",native,trisan,112,KBS Biocollections(Stack rm. 236),immature,A3,unspecified,Puja Batra,http://lter.kbs.msu.edu/biocollections/insects/0112-19-5.jpg
Heteroptera,Reduviidae,Triatoma,sanguisuga,LeConte,bloodsucking conenose,,16-21 mm length; elongate head with a transverse groove between the eyes; groove in prosternum holds the tip of 3-segmented beak; dark brown with reddish-yellow markings; bristly hairs on antennae.,true bugs,predator,,"sometimes is a disease vector, infecting humans with Chagas disease in SW US",,"widespread throughout NE, SE, SW and midwestern US",native,trisan,285,KBS Biocollections(Stack rm. 236),adult,T6,R1,Jennifer Gage,
Heteroptera,Reduviidae,Triatoma,sanguisuga,LeConte,bloodsucking conenose,,16-21 mm length; elongate head with a transverse groove between the eyes; groove in prosternum holds the tip of 3-segmented beak; dark brown with reddish-yellow markings; bristly hairs on antennae.,true bugs,predator,,"sometimes is a disease vector, infecting humans with Chagas disease in SW US",,"widespread throughout NE, SE, SW and midwestern US",native,trisan,287,KBS Biocollections(Stack rm. 236),adult,T6,R1,Jennifer Gage,
Heteroptera,Reduviidae,Triatoma,sanguisuga,LeConte,bloodsucking conenose,,16-21 mm length; elongate head with a transverse groove between the eyes; groove in prosternum holds the tip of 3-segmented beak; dark brown with reddish-yellow markings; bristly hairs on antennae.,true bugs,predator,,"sometimes is a disease vector, infecting humans with Chagas disease in SW US",,"widespread throughout NE, SE, SW and midwestern US",native,trisan,286,KBS Biocollections(Stack rm. 236),adult,T6,R1,Jennifer Gage,
Heteroptera,Reduviidae,Triatoma,sanguisuga,LeConte,bloodsucking conenose,,16-21 mm length; elongate head with a transverse groove between the eyes; groove in prosternum holds the tip of 3-segmented beak; dark brown with reddish-yellow markings; bristly hairs on antennae.,true bugs,predator,,"sometimes is a disease vector, infecting humans with Chagas disease in SW US",,"widespread throughout NE, SE, SW and midwestern US",native,trisan,288,KBS Biocollections(Stack rm. 236),immature,T7,R2,Jennifer Gage,
Heteroptera,Reduviidae,Triatoma,sanguisuga,LeConte,bloodsucking conenose,,16-21 mm length; elongate head with a transverse groove between the eyes; groove in prosternum holds the tip of 3-segmented beak; dark brown with reddish-yellow markings; bristly hairs on antennae.,true bugs,predator,,"sometimes is a disease vector, infecting humans with Chagas disease in SW US",,"widespread throughout NE, SE, SW and midwestern US",native,trisan,290,KBS Biocollections(Stack rm. 236),adult,T8,unspecified,Jennifer Gage,
Heteroptera,Reduviidae,Triatoma,sanguisuga,LeConte,bloodsucking conenose,,16-21 mm length; elongate head with a transverse groove between the eyes; groove in prosternum holds the tip of 3-segmented beak; dark brown with reddish-yellow markings; bristly hairs on antennae.,true bugs,predator,,"sometimes is a disease vector, infecting humans with Chagas disease in SW US",,"widespread throughout NE, SE, SW and midwestern US",native,trisan,289,KBS Biocollections(Stack rm. 236),adult,T8,unspecified,Jennifer Gage,
Lepidoptera,Satyridae,Cercyonis,pegala,Kirby,wood nymph,,"dorsal surface of wings dark brown, 2 black spots with white centers on forewings; some Southern populations have yellow patch surrounding black spots; ventral surface of forewings brown with two large black eyespots with yellow rings and white centers",butterflies,"herbivore (larvae), possibly pollinator (adult)",larval host = grasses;,"larvae feed on various grasses; adults feed on nectar of prairie and old field flowers, such as aster, bergamot, goldenrod, milkweed, blue vervain","prairies, old fields, disturbed areas, meadows",,unspecified,cerpeg,109,KBS Biocollections(Stack rm. 236),adult,TSF,R2,Puja Batra,http://lter.kbs.msu.edu/biocollections/insects/0109-17-19.jpg
Coleoptera,Scarabaeidae,Popillia,japonica,Newman,Japanese beetle,,"9-11 mm length; head, thorax, ventral surface metallic green; elytra brown with lateral margins and legs green; white tufts of hairs along abdomen.",unspecified,herbivore,many,"a serious pest of trees, shrubs,lawns, and fruit crops; produces one generation per year; larvae overwinter in the soil.","lawns, golf courses, orchards.","introduced from Japan; widespread throughout NE US and eastern Canada; also recorded in VA, MO.",exotic,popjap,406,KBS Biocollections(Stack rm. 236),adult,T5,R5,Jennifer Gage,
Coleoptera,Scarabaeidae,Popillia,japonica,Newman,Japanese beetle,,"9-11 mm length; head, thorax, ventral surface metallic green; elytra brown with lateral margins and legs green; white tufts of hairs along abdomen.",unspecified,herbivore,many,"a serious pest of trees, shrubs,lawns, and fruit crops; produces one generation per year; larvae overwinter in the soil.","lawns, golf courses, orchards.","introduced from Japan; widespread throughout NE US and eastern Canada; also recorded in VA, MO.",exotic,popjap,405,KBS Biocollections(Stack rm. 236),adult,T5,R5,Jennifer Gage,
Coleoptera,Scarabaeidae,Popillia,japonica,Newman,Japanese beetle,,"9-11 mm length; head, thorax, ventral surface metallic green; elytra brown with lateral margins and legs green; white tufts of hairs along abdomen.",unspecified,herbivore,many,"a serious pest of trees, shrubs,lawns, and fruit crops; produces one generation per year; larvae overwinter in the soil.","lawns, golf courses, orchards.","introduced from Japan; widespread throughout NE US and eastern Canada; also recorded in VA, MO.",exotic,popjap,222,KBS Biocollections(Stack rm. 236),adult,T8,unspecified,Jennifer Gage,
Coleoptera,Scarabaeidae,Popillia,japonica,Newman,Japanese beetle,,"9-11 mm length; head, thorax, ventral surface metallic green; elytra brown with lateral margins and legs green; white tufts of hairs along abdomen.",unspecified,herbivore,many,"a serious pest of trees, shrubs,lawns, and fruit crops; produces one generation per year; larvae overwinter in the soil.","lawns, golf courses, orchards.","introduced from Japan; widespread throughout NE US and eastern Canada; also recorded in VA, MO.",exotic,popjap,221,KBS Biocollections(Stack rm. 236),adult,T8,unspecified,Jennifer Gage,
Coleoptera,Scarabaeidae,Popillia,japonica,Newman,Japanese beetle,,"9-11 mm length; head, thorax, ventral surface metallic green; elytra brown with lateral margins and legs green; white tufts of hairs along abdomen.",unspecified,herbivore,many,"a serious pest of trees, shrubs,lawns, and fruit crops; produces one generation per year; larvae overwinter in the soil.","lawns, golf courses, orchards.","introduced from Japan; widespread throughout NE US and eastern Canada; also recorded in VA, MO.",exotic,popjap,462,unspecified,,,,,http://lter.kbs.msu.edu/biocollections/insects/xxxx-19-9.jpg
Coleoptera,Scarabaeidae,Popillia,japonica,Newman,Japanese beetle,,"9-11 mm length; head, thorax, ventral surface metallic green; elytra brown with lateral margins and legs green; white tufts of hairs along abdomen.",unspecified,herbivore,many,"a serious pest of trees, shrubs,lawns, and fruit crops; produces one generation per year; larvae overwinter in the soil.","lawns, golf courses, orchards.","introduced from Japan; widespread throughout NE US and eastern Canada; also recorded in VA, MO.",exotic,popjap,78,unspecified,,,,,http://lter.kbs.msu.edu/biocollections/insects/0078-13-28.jpg
Hymenoptera,Sphecidae,Ammophila,azteca,Cameron,Aztec thread-waisted wasp,,"approximately 25 mm length; very long, narrow waist; mostly black but part of abdomen may be reddish; wings transparent.","wasps, ants, and bees","predator (larvae), possibly pollinator (adult)",,adults provision ground nests with butterfly or moth larvae,"ground nesting; adults often seen on flowers, sometimes in groups",widely distributed throughout Canada and US.,native,ammazt,437,unspecified,,T5,R1,,http://lter.kbs.msu.edu/biocollections/insects/990811-29b.jpg
Hymenoptera,Sphecidae,Ammophila,azteca,Cameron,Aztec thread-waisted wasp,,"approximately 25 mm length; very long, narrow waist; mostly black but part of abdomen may be reddish; wings transparent.","wasps, ants, and bees","predator (larvae), possibly pollinator (adult)",,adults provision ground nests with butterfly or moth larvae,"ground nesting; adults often seen on flowers, sometimes in groups",widely distributed throughout Canada and US.,native,ammazt,416,unspecified,,T5,R6,,http://lter.kbs.msu.edu/biocollections/insects/990825-34.jpg
Hymenoptera,Sphecidae,Ammophila,azteca,Cameron,Aztec thread-waisted wasp,,"approximately 25 mm length; very long, narrow waist; mostly black but part of abdomen may be reddish; wings transparent.","wasps, ants, and bees","predator (larvae), possibly pollinator (adult)",,adults provision ground nests with butterfly or moth larvae,"ground nesting; adults often seen on flowers, sometimes in groups",widely distributed throughout Canada and US.,native,ammazt,108,KBS Biocollections(Stack rm. 236),adult,T7,R5,Puja Batra,http://lter.kbs.msu.edu/biocollections/insects/0108-17-15.jpg
Hymenoptera,Sphecidae,Sphecius,speciosus,Drury,cicada killer,,"large bodied, approximately 50 mm length; black or rusty with yellow bands on thorax and abdomen; legs reddish orange","wasps, ants, and bees",predator,,adults provision nests with cicadas,nests in sandy soil,widely distributed throughout Canada and US except for Rocky Mountains.,native,sphspe,442,unspecified,,T5,R5,,http://lter.kbs.msu.edu/biocollections/insects/990811-20.jpg
Coleoptera,Staphylinidae,Lathrobium,nigrum,LeConte,rove beetle,subgenus Tetartopeus,"6-8 mm length; as in all rove beetles, elytra and wings do not extend all the way down the abdomen; entirely black; elytra slightly longer than pronotum; dilated front tarsi; resembles many other species in the genus.",unspecified,predator,,both larvae and adults predatory.,ground dwelling,widespread throughout Canada and US; also occurs in Europe,native,staspp,72,KBS Biocollections(Stack rm. 236),adult,A1 East,unspecified,Puja Batra,
Coleoptera,Staphylinidae,Lathrobium,nigrum,LeConte,rove beetle,subgenus Tetartopeus,"6-8 mm length; as in all rove beetles, elytra and wings do not extend all the way down the abdomen; entirely black; elytra slightly longer than pronotum; dilated front tarsi; resembles many other species in the genus.",unspecified,predator,,both larvae and adults predatory.,ground dwelling,widespread throughout Canada and US; also occurs in Europe,native,staspp,29,KBS Biocollections(Stack rm. 236),adult,A1 East,unspecified,Puja Batra,http://lter.kbs.msu.edu/biocollections/insects/0029-4-31.jpg
Diptera,Syrphidae,Eristalis,tenax,Linnaeus,drone fly; larvae = rat-tailed maggot,,"12-14 mm length; stout body; adults resemble honey bee but can be distinguished by their very short antennae, large eyes, and (as with all Diptera) only two wings; body is light brown with black hourglass shaped markings on abdomen.",flies,pollinator (adults),,"larvae live in decaying moist carcasses and  highly polluted water, where they breathe by extending a tubular ""tail"" to the surface; adults feed on flower nectar and are common in fields during May-September.",,"originally from Europe, now globally distributed",exotic,eriten,14,KBS Biocollections(Stack rm. 236),adult,A1 East,unspecified,Puja Batra,http://lter.kbs.msu.edu/biocollections/insects/0014-3-15.jpg
Diptera,Syrphidae,Eristalis,tenax,Linnaeus,drone fly; larvae = rat-tailed maggot,,"12-14 mm length; stout body; adults resemble honey bee but can be distinguished by their very short antennae, large eyes, and (as with all Diptera) only two wings; body is light brown with black hourglass shaped markings on abdomen.",flies,pollinator (adults),,"larvae live in decaying moist carcasses and  highly polluted water, where they breathe by extending a tubular ""tail"" to the surface; adults feed on flower nectar and are common in fields during May-September.",,"originally from Europe, now globally distributed",exotic,eriten,388,KBS Biocollections(Stack rm. 236),adult,T7,R4,Jennifer Gage,
Diptera,Syrphidae,Eristalis,tenax,Linnaeus,drone fly; larvae = rat-tailed maggot,,"12-14 mm length; stout body; adults resemble honey bee but can be distinguished by their very short antennae, large eyes, and (as with all Diptera) only two wings; body is light brown with black hourglass shaped markings on abdomen.",flies,pollinator (adults),,"larvae live in decaying moist carcasses and  highly polluted water, where they breathe by extending a tubular ""tail"" to the surface; adults feed on flower nectar and are common in fields during May-September.",,"originally from Europe, now globally distributed",exotic,eriten,387,KBS Biocollections(Stack rm. 236),adult,T7,R4,Jennifer Gage,
Diptera,Syrphidae,Syrphidae genera,,,syrphid fly,,,flies,pollinator,,,,,unspecified,syrspe,457,unspecified,,,,,http://lter.kbs.msu.edu/biocollections/insects/xxxx-3-1.jpg
Diptera,Tephritidae,Rhagoletis,pomonella,Walsh,apple maggot,,"4-4.5 mm length; head and legs yellow; thorax dark brown or black; abdomen black with white posterior margins on first 3-4 segments; wings have 4 black bars; bars 1 and 2 joing posteriorly, bars 2,3, and 4 join anteriorly.",flies,herbivore,apples and orchard crops; hawthornes,"larvae are serious pests of apples; eggs lain under skin of fruits, and larvae tunnel into pulp.",orchards,"NE, SE, midwestern US, through to TX",native,rhapom,464,unspecified,,,,,http://lter.kbs.msu.edu/biocollections/insects/xxxx-19-14.jpg
Orthoptera,Tettigoniidae,Conocephalus,species,,meadow grasshoppers,,"under 17 mm length; slender, greenish",unspecified,unspecified,,,"wet grassy meadows, edges of ponds and streams",common in eastern US,native,conspe,351,KBS Biocollections(Stack rm. 236),adult,T6,R1,Jennifer Gage,
Orthoptera,Tettigoniidae,Conocephalus,species,,meadow grasshoppers,,"under 17 mm length; slender, greenish",unspecified,unspecified,,,"wet grassy meadows, edges of ponds and streams",common in eastern US,native,conspe,349,KBS Biocollections(Stack rm. 236),adult,T6,R1,Jennifer Gage,
Orthoptera,Tettigoniidae,Conocephalus,species,,meadow grasshoppers,,"under 17 mm length; slender, greenish",unspecified,unspecified,,,"wet grassy meadows, edges of ponds and streams",common in eastern US,native,conspe,350,KBS Biocollections(Stack rm. 236),adult,T6,R1,Jennifer Gage,
Orthoptera,Tettigoniidae,Tettigoniidae genera,,,katydid,"Photo of immature, as evidenced by the wings which are not fully developed to extend betond end of abdomen.","long hairlike antennae; some genera in the katydid family have pointed conical heads, slanted inward.",unspecified,herbivore,,"eggs laid in plant tissue with flattened bladelike ovipositor; overwinter as eggs; most have species specific songs, produced by stridulatory organs at the base of the front tibiae.",,,unspecified,tetspe,115,unspecified,,T5,R3,,http://lter.kbs.msu.edu/biocollections/insects/0115-19-28.jpg
Orthoptera,Tettigoniidae,Tettigoniidae genera,,,katydid,"Photo of immature, as evidenced by the wings which are not fully developed to extend betond end of abdomen.","long hairlike antennae; some genera in the katydid family have pointed conical heads, slanted inward.",unspecified,herbivore,,"eggs laid in plant tissue with flattened bladelike ovipositor; overwinter as eggs; most have species specific songs, produced by stridulatory organs at the base of the front tibiae.",,,unspecified,tetspe,94,KBS Biocollections(Stack rm. 236),adult,TSF,R1,Puja Batra,http://lter.kbs.msu.edu/biocollections/insects/0094-15-34.jpg
